time,voltage,current,power,inputVoltage,temperature,outputEnable,protectionState,activeSlot
2026-07-25T01:03:28,4.21,0.0,0.0,15.08,48.0,true,0,0
2026-07-25T01:03:28,4.21,0.0,0.0,15.08,48.0,true,0,0
2026-07-25T01:03:29,4.21,0.0,0.0,15.08,48.0,true,0,0
2026-07-25T01:03:29,4.21,0.0,0.0,15.08,48.0,true,0,0
2026-07-25T01:03:29,4.21,0.0,0.0,15.08,48.0,true,0,0
2026-07-25T01:03:29,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:29,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:29,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:30,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:30,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:30,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:30,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:30,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:30,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:30,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:31,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:31,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:31,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:31,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:31,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:31,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:32,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:32,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:32,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:32,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:32,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:32,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:32,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:33,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:33,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:33,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:33,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:33,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:33,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:34,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:34,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:34,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:34,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:34,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:34,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:34,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:35,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:35,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:35,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:35,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:35,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:35,4.21,0.0,0.0,15.08,47.0,true,0,0
2026-07-25T01:03:36,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:36,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:36,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:36,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:36,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:36,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:36,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:37,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:37,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:37,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:37,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:37,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:37,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:38,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:38,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:38,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:38,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:38,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:38,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:38,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:39,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:39,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:39,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:39,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:39,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:39,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:40,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:40,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:40,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:40,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:40,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:40,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:40,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:41,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:41,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:41,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:41,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:41,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:41,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:42,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:42,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:42,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:42,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:42,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:42,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:43,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:43,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:43,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:43,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:43,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:43,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:43,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:44,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:44,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:44,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:44,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:44,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:44,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:45,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:45,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:45,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:45,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:45,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:45,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:45,4.21,0.0,0.0,15.08,46.0,true,0,0
2026-07-25T01:03:46,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:46,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:46,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:46,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:46,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:46,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:47,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:47,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:47,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:47,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:47,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:47,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:47,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:48,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:48,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:48,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:48,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:48,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:48,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:49,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:49,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:49,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:49,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:49,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:49,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:49,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:50,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:50,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:50,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:50,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:50,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:50,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:51,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:51,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:51,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:51,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:51,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:51,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:51,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:52,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:52,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:52,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:52,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:52,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:52,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:53,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:53,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:53,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:53,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:53,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:53,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:54,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:54,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:54,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:54,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:54,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:54,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:54,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:55,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:55,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:55,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:55,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:55,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:55,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:56,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:56,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:56,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:56,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:56,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:56,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:56,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:57,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:57,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:57,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:57,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:57,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:57,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:58,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:58,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:58,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:58,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:58,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:58,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:58,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:59,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:59,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:59,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:59,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:59,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:03:59,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:04:00,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:04:00,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:04:00,4.21,0.0,0.0,15.08,45.0,true,0,0
2026-07-25T01:04:00,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:00,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:00,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:00,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:01,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:01,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:01,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:01,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:01,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:01,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:02,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:02,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:02,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:02,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:02,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:02,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:02,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:03,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:03,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:03,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:03,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:03,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:03,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:04,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:04,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:04,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:04,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:04,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:04,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:04,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:05,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:05,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:05,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:05,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:05,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:05,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:06,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:06,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:06,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:06,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:06,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:06,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:07,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:07,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:07,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:07,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:07,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:07,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:07,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:08,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:08,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:08,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:08,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:08,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:08,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:09,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:09,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:09,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:09,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:09,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:09,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:09,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:10,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:10,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:10,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:10,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:10,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:10,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:11,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:11,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:11,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:11,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:11,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:11,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:11,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:12,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:12,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:12,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:12,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:12,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:12,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:13,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:13,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:13,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:13,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:13,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:13,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:13,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:14,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:14,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:14,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:14,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:14,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:14,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:15,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:15,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:15,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:15,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:15,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:15,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:15,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:16,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:16,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:16,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:16,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:16,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:16,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:17,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:17,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:17,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:17,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:17,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:17,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:18,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:18,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:18,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:18,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:18,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:18,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:18,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:19,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:19,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:19,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:19,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:19,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:19,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:20,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:20,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:20,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:20,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:20,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:20,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:20,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:21,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:21,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:21,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:21,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:21,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:21,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:22,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:22,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:22,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:22,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:22,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:22,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:22,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:23,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:23,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:23,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:23,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:23,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:23,4.21,0.0,0.0,15.08,44.0,true,0,0
2026-07-25T01:04:24,4.21,0.0,0.0,15.08,44.0,true,0,0
